"parent","child","relation_type"
"SPOREBIOTIC","MY FLORA","sibling"
"SPOREBIOTIC","MY GASTRIC","sibling"
"grivix","GRIVIX","sibling"
"loratin","LORATIN","sibling"
"labo","CRESCINA","sibling"
"hyamax","BIOFARMACIJA","sibling"
"VULLI","Sophie La Girafe","sibling"
"Sophie La Girafe","VULLI","sibling"
"oliprox","BODERM","sibling"
"rexsan-pharmaceuticals","REXSAVIT","sibling"
"periferisan","KITA","sibling"
"REPELENT PLUS","ruvera","sibling"
"ruvera","REPELENT PLUS","sibling"
"OLIPROX","BODERM","sibling"
"CUBITAN","Nutricia","sibling"
"Schulke & Mayr","OCTENIDENT","sibling"
"Schulke & Mayr","OCTENISEPT","sibling"
"C4","CELLUCOR","sibling"
"AC. SALICYLICUM","VALENTIS","sibling"
"FORCE FIVE","ForceFive","sibling"
"ForceFive","FORCE FIVE","sibling"
"BAMBO","BAMBO","sibling"
"THEA LABARATORIES","Nutrof Total","sibling"
"THEA LABARATORIES","NUTROF TOTAL","sibling"
"THEA LABARATORIES","nutrof-total","sibling"
"Nutrof Total","THEA LABARATORIES","sibling"
"NUTROF TOTAL","THEA LABARATORIES","sibling"
"SLAIDA LINIJA","BIOFARMACIJA","sibling"
"Sanofi","MAGNE B6","sibling"
"Cignon","VALENTIS","sibling"
"SanoSwiss","MOBIVEN MICRO","sibling"
"AUSTRIŲ KALCIS","Aptiekas Produkcija","sibling"
"TRIPTAN","ACONITUM","sibling"
"CIGNON","VALENTIS","sibling"
"KORALO KALCIS","Aptiekas Produkcija","sibling"
"B COMPLEX","ACONITUM","sibling"
"PROTECSOM","Tipshaler","sibling"
"Tipshaler","PROTECSOM","sibling"
"BOKANG","Bokang","sibling"
"Bokang","BOKANG","sibling"
"ACOSEDUM","ACONITUM","sibling"
"FIGURA","Emili","sibling"
"Emili","FIGURA","sibling"
"Emili","FITO FIGURA","sibling"
"FOAM LITE","ConvaTec","sibling"
"FOAM LITE","convatec","sibling"
"FITO FIGURA","Emili","sibling"
"FITO FIGURA","EMILI","sibling"
"EMILI","FITO FIGURA","sibling"
"LINK-D","ELGON","sibling"
"Psilo-Balsam","PSILO BALSAM","sibling"
"GLUCOSE+","MEDICATA","sibling"
"RUTIN","ACONITUM","sibling"
"CAMPHOR","VALENTIS","sibling"
"CAMPHOR","KITA","sibling"
"PEPERMINT","KITA","sibling"
"HYDROGEN PEROXIDE","VALENTIS","sibling"
"ACHTAMAR","AZAS","sibling"
"ZIG ZAG","AZAS","sibling"
"MEDITEKS","AZAS","sibling"
"IODINE ALCOCOL","VALENTIS","sibling"
"UNICATUM CHONDRO","Herbamedicus","sibling"
"UNICATUM CHONDRO","herbamedicus","sibling"
"MEDICOPLAST","KITA","sibling"
"NEEDLE BUTTERFLY","KITA","sibling"
"NEGYVOJI JŪRA","Salvena","sibling"
"Salvena","NEGYVOJI JŪRA","sibling"
"Silvanols","SILVADEP","sibling"
"Silvanols","RINOQUICK","sibling"
"NORMADERM","VICHY","sibling"
"DANDUM","Agetis","sibling"
"Medochemie","DELMAR","sibling"
"LINSEED","BIOFLAX","sibling"
"CYCLEBALANCE","RICHTER","sibling"
"MULBERRY","NEW NORDIC","sibling"
"FAT BURNER","NEW NORDIC","sibling"
"ACEROLA","Bertils","sibling"
"CHILI BURN","NEW NORDIC","sibling"
"YOUGHURT CAPS","VALENTIS","sibling"
"Furasol","FURASOL","sibling"
"INFATRINI","Nutricia","sibling"
"Hesio","HESIO","sibling"
"Idelyn","URINAL","sibling"
"Sasmar","CONCEIVE PLUS","sibling"
"Vox Pharmaceutica","VITELLA","sibling"
"VITA B12","VITABALANS","sibling"
"BIOURITA","BIOFARMACIJA","sibling"
"Dr. A.Wolff","LINOLA","sibling"
"PROSTA VITAL","NEW NORDIC","sibling"
"PROSTA VITAL","New Nordic","sibling"
"PROSTA VITAL","new-nordic","sibling"
"Magnetrans","MAGNETRANS","sibling"
"NEOCATE","Nutricia","sibling"
"NEB","Microlife","sibling"
"NEB","MICROLIFE","sibling"
"NEB","microlife","sibling"
"Faringo","SILVADEP","sibling"
"Dispogel","DISPOGEL","sibling"
"NUTILIS","Nutricia","sibling"
"Natur Produkt Zdrovit","KITA","sibling"
"CLINSIN","KITA","sibling"
"mucofalk","MUCOFALK","sibling"
"rehydron","KITA","sibling"
"fenistil","FENISTIL","sibling"
"klimadynon","KLIMADYNON","sibling"
"otriduo","OTRIVIN","sibling"
"dr-wild","TEBODONT","sibling"
"insupen","INSUPEN","sibling"
"stomasafe","STOMASAFE","sibling"
"CANEXPOL","big-pack","sibling"
"big-pack","CANEXPOL","sibling"
"rami-sirdis","ACONITUM","sibling"
"saldus-miegas","ACONITUM","sibling"
"cignon","VALENTIS","sibling"
"silvanols","LARINGO","sibling"
"silvanols","SILVADEP","sibling"
"dr-some","MEDB","sibling"
"aloe-dent","ALOE VERA","sibling"
"climofemin","CLIMOFEMIN","sibling"
"elfimest","ELFIMEST","sibling"
"actavis","PARACETAMOL","sibling"
"dr-wolff","CANIFUG","sibling"
"avodele","AVODELE","sibling"
"nasometin","NASOMETIN","sibling"
"butterfly","KITA","sibling"
"corneregel","CORNEREGEL","sibling"
"EASY TEST","exacto","sibling"
"exacto","EASY TEST","sibling"
"retina","BIOFARMACIJA","sibling"
"aktyvinta-anglis","KITA","sibling"
"flexit-drink","NUTREND","sibling"
"aloe-pura","ALOE VERA","sibling"
"NEOJECT","neoject","sibling"
"neoject","NEOJECT","sibling"
"dispogel","DISPOGEL","sibling"
"worwag","KITA","sibling"
"peha","HARTMANN","sibling"
"prostenal","PROSTENAL","sibling"
"golden-star","AUKSINĖ ŽVAIGŽDĖ","sibling"
"omegapure","AGETIS","sibling"
"nutrof-total","THEA LABARATORIES","sibling"
"valermax","BIOFARMACIJA","sibling"
"supervit","ALAUS MIELĖS","sibling"
"golamir","GOLAMIR","sibling"
"gleitgelen","DR. WOLFF","sibling"
"SATIN CARE","gillette","sibling"
"gastro-forte","GASTRO FORTE","sibling"
"FREESTYLE","abbott","sibling"
"abbott","FREESTYLE","sibling"
"zolynelis","ŽOLYNĖLIS","sibling"
"BOOBOO","hipocrat","sibling"
"mocard","SILVADEP","sibling"
"ibesan","OHISAN","sibling"
"strepherbal","STREPSILS","sibling"
"clinsin","KITA","sibling"
"faringosoft","SILVADEP","sibling"
"hydro-forte","BIOFARMACIJA","sibling"
"LIPOSHELL","fe-lip","sibling"
"fe-lip","LIPOSHELL","sibling"
"BIONATAR","BODERM","sibling"
"bionatar","BODERM","sibling"
"Rinosan propo","RINOSAN PROPO","sibling"
"Apipol","APIPOL","sibling"
"APIPRO","Apipro oral","sibling"
"Apipro oral","APIPRO","sibling"
"APITUSIK","APITUSIK","sibling"
"ACTIVATED CARBON","KITA","sibling"
"PROTIFAR","Nutricia","sibling"
"HEPA START","BF-ESSE","sibling"
"NORDIC NUTRIS","Doppelherz","sibling"
"SEA BUCKTHORN","ŠALTALANKIŲ ALIEJUS","sibling"
"SPORT&JOINTS","BIOFARMACIJA","sibling"
"SPORT&CARDIO","BIOFARMACIJA","sibling"
"POLOVOX","POLOVOX","sibling"
"KAIGERT","OLKO","sibling"
"BD PEN","BD","sibling"
"BD","BD PEN","sibling"
"BD","KITA","sibling"
"HAND SOFTENING","VALENTIS","sibling"
"ATRAUMAN","MOLICARE","sibling"
"MEPORE","MEPORE","sibling"
"ALCON","SYSTANE","sibling"
"SYSTANE","ALCON","sibling"
"DENTINOX","Dentinox","sibling"
"DENTINOX","DENTINOX","sibling"
"EUCARBON HERBAL","EUCARBON","sibling"
"ALMAGEL A","ACTAVIS","sibling"
"DAUMEXOL","Dentinox","sibling"
"DAUMEXOL","DAUMEXOL","sibling"
"ALIFLUSIN","Aliflusin","sibling"
"Aliflusin","ALIFLUSIN","sibling"
"Kaigert","OLKO","sibling"
"NUX","NUX VOMICA","sibling"
"GRIPP-HEEL","HEEL","sibling"
"ARMOLIPID PLUS","ARMOLIPID","sibling"
"LIDONIUM","pim_lidonium","sibling"
"SINGCLEAN COVID-19","SINGCLEAN","sibling"
"J&B","JOHNSONS","sibling"
"FilLerina Sun Beauty","FILLERINA","sibling"
"VERTIGOHEEL","HEEL","sibling"
"MINOXIDIL","MINOXIDIL INTELI","sibling"
"SERVETĖLĖS CONVACARE","CONVACARE","sibling"
"GASTRICUMEEL","GASTRICUMEEL","sibling"
"SMECTA GO","SMECTA","sibling"
"Anabox","ANABOX","sibling"
"QLABS","Micropoint","sibling"
"Micropoint","QLABS","sibling"
"PYRANTELUM MEDANA","PIRANTELIS MEDANA","sibling"
"ADOBIL AFT PHARMACEUTICALS","ADOBIL","sibling"
"ADVAZORB","Advazorb","sibling"
"Advazorb","ADVAZORB","sibling"
"MATOPAT","Matopat","sibling"
"ANGIN-HEEL","HEEL","sibling"
"FISHERMANS FRIEND","FISHERMAN","sibling"
"Fishermans Friend","FISHERMAN","sibling"
"DEXPANTHENOL-RATIOPHARM","DEXPANTHENOL-RPH","sibling"
"DEXPANTHENOL-RPH","DEXPANTHENOL-RATIOPHARM","sibling"
"BENFOGAMMA","BENFOGAMMA","sibling"
"MULLY","MULLY","sibling"
"IBEROGAST","IBEROGAST","sibling"
"AGNUCASTON","KITA","sibling"
"BIONECT","BIONECT","sibling"
"VELYM","Velym","sibling"
"VELYM","VELYM","sibling"
"Velym","VELYM","sibling"
"Bens","BENS","sibling"
"LINEXCOMPLEX","LINEX","sibling"
